-226990 0.207026 -0.106172
-226929 0.20711 -0.106007
-226868 0.207194 -0.105842
-226807 0.207278 -0.105677
-226746 0.207361 -0.105511
-226685 0.207445 -0.105346
-226624 0.207529 -0.105181
-226562 0.207613 -0.105015
-226501 0.207697 -0.10485
-226440 0.207781 -0.104685
-226379 0.207865 -0.104519
-226318 0.207949 -0.104354
-226257 0.208033 -0.104188
-226196 0.208116 -0.104023
-226135 0.2082 -0.103858
-226074 0.208284 -0.103692
-226013 0.208368 -0.103526
-225952 0.208452 -0.103361
-225891 0.208536 -0.103195
-225830 0.20862 -0.10303
-225769 0.208704 -0.102864
-225708 0.208788 -0.102698
-225647 0.208872 -0.102533
-225586 0.208957 -0.102367
-225525 0.209041 -0.102201
-225464 0.209125 -0.102035
-225403 0.209209 -0.10187
-225342 0.209293 -0.101704
-225281 0.209377 -0.101538
-225220 0.209461 -0.101372
-225159 0.209545 -0.101206
-225098 0.20963 -0.10104
-225037 0.209714 -0.100874
-224976 0.209798 -0.100708
-224915 0.209882 -0.100542
-224854 0.209966 -0.100376
-224792 0.210051 -0.10021
-224731 0.210135 -0.100044
-224670 0.210219 -0.0998779
-224609 0.210303 -0.0997117
-224548 0.210388 -0.0995456
-224487 0.210472 -0.0993794
-224426 0.210556 -0.0992131
-224365 0.210641 -0.0990469
-224304 0.210725 -0.0988806
-224243 0.210809 -0.0987143
-224182 0.210894 -0.098548
-224121 0.210978 -0.0983816
-224060 0.211063 -0.0982152
-223999 0.211147 -0.0980488
-223938 0.211231 -0.0978824
-223877 0.211316 -0.0977159
-223816 0.2114 -0.0975494
-223755 0.211485 -0.0973829
-223694 0.211569 -0.0972163
-223633 0.211654 -0.0970497
-223572 0.211738 -0.0968831
-223511 0.211823 -0.0967165
-223450 0.211907 -0.0965498
-223389 0.211992 -0.0963831
-223328 0.212076 -0.0962164
-223267 0.212161 -0.0960497
-223206 0.212246 -0.0958829
-223145 0.21233 -0.0957161
-223083 0.212415 -0.0955492
-223022 0.212499 -0.0953824
-222961 0.212584 -0.0952155
-222900 0.212669 -0.0950486
-222839 0.212754 -0.0948816
-222778 0.212838 -0.0947147
